ORIGEN;NUM_IDENT;COD_CLIENTE;FEC_PRORROGA;ABO_VIGENTES;ABO_NOVIGENTES;PERDIDA_BENEF;FEC_PERDIDA_BENEF;ACCOUNT_MANAGER;DIRECTOR_CUENTA;TRAMO_HR;CONTACTO;ANTIGUEDAD_VTA;TIPO_TOP;REPACTACION;CONTENCION;CONT_MES;DESC_PORCENTAJE;DESC_MONTO;DESC_MES;CUOTA_EQ;CUOTA_EQ_MONTO;MES_BAJA;TENENCIA_PROD;FEC_PROCESO
ATIS;76181000-6;99421759-45067211;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76227634-8;70560725-5793811;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76227634-8;70560725-14161364;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76227634-8;70560725-14161364;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76227634-8;70560725-15852219;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76227634-8;70560725-15852219;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76227634-8;70560725-9574569;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76227634-8;70560725-9574569;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76227634-8;70560725-62632151;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76227634-8;70560725-62632151;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76629940-7;75459100-98324171;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76629940-7;75459100-98324171;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76316680-5;30414844-10795958;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76316680-5;30414844-10795958;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76339440-9;94703192-46212430;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76339440-9;94703192-46212430;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76920810-0;55557295-55458018;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76920810-0;55557295-55458018;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;77252410-2;129226400-96376900;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76918070-2;49521190-67751527;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76918070-2;49521190-18213602;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;77385720-2;581218400-16190919;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;77385720-2;581218400-16190919;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;78305900-2;967172500-542358010;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;79906770-6;32856083-39509676;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;79906770-6;32856083-57433764;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;79906770-6;32856083-57433764;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;79954570-5;593236300-554414221;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;79954570-5;593236300-40397060;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;79954570-5;593236300-72378624;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;79954570-5;593236300-72378624;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;81080200-6;844613500-128159010;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;81080200-6;844613500-128159010;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;95917000-2;224870400-36527792;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;95917000-2;224870400-36527792;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;95917000-2;224870400-36527792;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;95917000-2;224870400-36527792;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;96595680-8;241099300-810943800;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;96595680-8;241099300-810943800;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;13460134-5;910629400-15846232;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;13460134-5;910629400-15846232;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;52000637-0;593995300-619335700;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;5580556-3;86503500-537729010;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;5580556-3;86503500-537729010;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;5942640-0;752753300-44664077;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;5942640-0;752753300-44664077;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;5942640-0;752753300-44664077;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;5942640-0;752753300-44664077;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;5942640-0;752753300-44664077;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76006618-4;27808954-59289471;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76006618-4;27808954-59289471;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76072360-6;75087480-76645374;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76109644-3;4667825-42413078;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76109644-3;4667825-42413078;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76109644-3;4667825-90251340;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76109644-3;4667825-33132320;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76110881-6;71901816-58442865;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76110881-6;71901816-58442865;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76110881-6;71901816-5933206;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76110881-6;71901816-5933206;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76163277-9;59998065-40798342;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76163277-9;59998065-40798342;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76163277-9;59998065-42881737;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76163277-9;59998065-42881737;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76163277-9;59998065-93288573;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76163277-9;59998065-93288573;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76176674-0;13089807-6806295;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76176674-0;13089807-6806295;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76303470-4;79849681-49802329;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76303470-4;79849681-49802329;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76303470-4;79849681-49802329;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;76885060-7;59793008-77358912;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;77819500-3;664382400-688830900;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;77819500-3;664382400-688830900;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;77838430-2;90953983-29561116;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;77838430-2;90953983-29561116;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;99503560-K;51115400-96129393;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;99503560-K;51115400-847954900;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;99503560-K;51115400-847954900;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;16142533-8;73255653-36269346;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;16790529-3;35243150-10005017;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;15287782-K;575454500-28211061;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;11407084-K;11580600-15424013;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
SCL;15361939-5;30957820;13-11-2015;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;14310671-3;13408193-14824876;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;4672474-7;906517400-73707375;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;9059284-K;48323891-21714488;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;8259845-6;924894300-83094677;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;6729940-K;45833128-68521972;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;5759185-4;985207500-17785032;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;16772576-7;70166457-95948209;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;11167476-0;530546400-30637370;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;10331433-K;832202600-24414918;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;13272924-7;291731600-706234210;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;13023641-3;97201428-521560;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;8123975-4;660064500-91803322;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;6590619-8;877459500-260480210;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;9279310-9;8431955-86250396;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;19267573-1;47697565-94709290;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;7467540-9;39922778-88908282;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;13155569-5;60114912-68289691;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;10165967-4;612096400-850697900;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;8188515-K;611061400-21578037;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;13927640-K;47222806-87948510;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;9763552-8;31221986-44479242;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;17173877-6;13696739-80534304;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;5005247-8;314886300-911437700;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;3291682-1;221089300-92176012;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;7362901-2;740193400-186498896;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;7514812-7;551611400-11072039;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;17040543-9;70535716-2040837;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;5841161-2;799660400-706175800;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;9386122-1;678783500-21880110;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;13272924-7;291731600-81509709;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;10176763-9;6141535-91116552;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;10837149-8;505401500-89923966;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;10209528-6;94027791-17316530;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;8452341-0;37810778-9876523;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;19267573-1;47697565-67740209;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;10081365-3;325713400-40870584;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;13415491-8;751103300-53923123;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;10982171-3;599027300-40936338;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;17060853-4;8914062-92615135;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;16763674-8;29593253-7916816;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;15959809-8;84634145-1698476;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;13682977-7;80215016-40291922;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;6146506-5;690082300-73228600;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;8821569-9;99152331-47569132;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;13001638-3;2579899-46289601;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;6508499-6;667235500-182443110;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;9763552-8;31221986-44479242;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;24538223-5;85581433-21311516;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;7539195-1;835529500-248820210;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;9162603-9;40518124-19221770;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;12843637-5;18009978-93366891;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;16176763-8;11007463-83540104;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;9394747-9;53193513-62106990;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;8800261-K;359309400-204871010;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;16201074-3;5389873-92020280;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;7473130-9;55360405-86374431;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;5913419-1;32170579-50853963;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;6104592-9;84921600-580814210;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;15506311-4;43712359-32429226;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;15535344-9;31109340-19720850;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;9624994-2;636996500-616136110;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;11819855-7;12495728-57838805;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;NO;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;19267573-1;47697565-89338796;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;12791450-8;597430600-34530498;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;16573896-9;90349630-41587537;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;10165967-4;612096400-550697900;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;3786165-0;805529500-887820210;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;17060853-4;8914062-32297399;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;6387607-0;65319232-82954990;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;12195802-3;52957900-39510803;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;8325492-0;47494862-59064810;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;12427348-K;585494500-35519047;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;4714955-K;405794300-759623700;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;10702426-3;33853189-4283994;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;4596576-7;788793400-477652900;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;13682977-7;80215016-40291922;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;14310671-3;13408193-14824876;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;14221112-2;86898589-9604901;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;4450991-1;7611198-84947342;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;2358993-1;742283500-5234362;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;17040543-9;70535716-2040837;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;8597783-0;228471500-21976010;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;12250100-0;150542400-2999322;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;9394747-9;53193513-74997328;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;8605204-0;30885361-10127922;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;14400967-3;40812665-14818366;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;5774802-8;335774600-836250310;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;23181403-5;46185231-24631157;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;8600215-9;321654600-234310310;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
SCL;14628797-2;30894914;13-11-2015;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;9483259-4;476166500-6749973;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;10982171-3;599027300-62386019;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;9055763-7;585233300-787569600;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;12195802-3;52957900-24445587;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;8786639-4;934604600-59112646;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;6363426-3;55500499-20813040;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;10416762-4;1501661-21503133;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
ATIS;15694232-4;41851989-96786516;;0;0;NO;;;;17:00 - 18:30;1;;MONTO;SI;;;;;;;;;VOZ-BAM;11-11-2015
